Timestamp	Rect_id	Rect_x	Rect_y	Rect_W	Rect_H	Class
0.0
0.03727865219116211	5	490	235	158	102	['Lie']
0.07029199600219727	5	490	235	158	102	['Lie']
0.10518765449523926	5	490	235	158	102	['Lie']
0.13945484161376953	5	490	235	158	102	['Lie']
0.17432880401611328	5	490	235	158	102	['Lie']
0.2081470489501953	5	490	235	158	102	['Lie']
0.24477672576904297	5	490	235	158	102	['Lie']
0.27733826637268066	5	490	235	158	102	['Lie']
0.3132898807525635	5	490	235	158	102	['Lie']
0.3472905158996582	5	490	235	158	102	['Lie']
0.38127660751342773	5	490	235	158	102	['Lie']
0.4171473979949951	5	490	235	158	102	['Lie']
0.450664758682251	5	490	235	158	102	['Lie']
0.4882824420928955	5	490	235	158	102	['Lie']
0.526878833770752	5	490	235	158	102	['Lie']
0.5782747268676758	5	490	235	158	102	['Lie']
0.6220831871032715	5	490	235	158	102	['Lie']
0.6570518016815186	5	490	235	158	102	['Lie']
0.6929366588592529	5	490	235	158	102	['Lie']
0.7277052402496338	5	490	235	158	102	['Lie']
0.7605721950531006	5	490	235	158	102	['Lie']
0.7970454692840576	5	490	235	158	102	['Lie']
0.8302228450775146	5	490	235	158	102	['Lie']
0.868621826171875	5	490	235	158	102	['Lie']
0.8984847068786621	5	490	235	158	102	['Lie']
0.9329617023468018	5	490	235	158	102	['Lie']
0.9681808948516846	5	490	235	158	102	['Lie']
1.0030298233032227	5	490	235	158	102	['Lie']
1.0367722511291504	5	490	235	158	102	['Lie']
1.0708045959472656	5	490	235	158	102	['Lie']
1.1057989597320557	5	490	235	158	102	['Lie']
1.138453483581543	5	490	235	158	102	['Lie']
1.176424503326416	5	490	235	158	102	['Lie']
1.2157793045043945	5	490	235	158	102	['Lie']
1.2477529048919678	5	490	235	158	102	['Lie']
1.2793021202087402	5	490	235	158	102	['Lie']
1.3137125968933105	5	490	235	158	102	['Lie']
1.3487823009490967	5	490	235	158	102	['Lie']
1.3812437057495117	5	490	235	158	102	['Lie']
1.41510009765625	5	490	235	158	102	['Lie']
1.450788974761963	5	490	235	158	102	['Lie']
1.4851186275482178	5	490	235	158	102	['Lie']
1.5174100399017334	5	490	235	158	102	['Lie']
1.5571348667144775	5	490	235	158	102	['Lie']
1.5898783206939697	5	490	235	158	102	['Lie']
1.621833324432373	5	490	235	158	102	['Lie']
1.6567015647888184	5	490	235	158	102	['Lie']
1.691129446029663	5	490	235	158	102	['Lie']
1.7248814105987549	5	490	235	158	102	['Lie']
1.7617220878601074	5	490	235	158	102	['Lie']
1.7941265106201172	5	490	235	158	102	['Lie']
1.8265032768249512	5	490	235	158	102	['Lie']
1.864471435546875	5	490	235	158	102	['Lie']
1.8977527618408203	5	490	235	158	102	['Lie']
1.9333393573760986	5	490	235	158	102	['Lie']
1.968261480331421	5	490	235	158	102	['Lie']
2.000718832015991	5	490	235	158	102	['Lie']
2.0353198051452637	5	490	235	158	102	['Lie']
2.078718423843384	5	490	235	158	102	['Lie']
2.1048574447631836	5	490	235	158	102	['Lie']
2.138150930404663	5	490	235	158	102	['Lie']
2.138150930404663	11	1	187	40	211	['Walk']
2.1730921268463135	5	490	235	158	102	['Lie']
2.1730921268463135	11	1	170	61	230	['Walk']
2.207315683364868	5	490	235	158	102	['Lie']
2.207315683364868	11	1	170	61	230	['Walk']
2.250213861465454	5	490	235	158	102	['Lie']
2.250213861465454	11	0	43	89	355	['Walk']
2.2766833305358887	5	490	235	158	102	['Lie']
2.2766833305358887	11	0	39	98	357	['Walk']
2.3112106323242188	5	490	235	158	102	['Lie']
2.3112106323242188	11	0	39	98	357	['Walk']
2.346830368041992	5	490	235	158	102	['Lie']
2.346830368041992	11	0	39	104	356	['Walk']
2.380258798599243	5	490	235	158	102	['Lie']
2.380258798599243	11	1	38	104	356	['Walk']
2.416930913925171	5	490	235	158	102	['Lie']
2.416930913925171	11	1	38	104	356	['Walk']
2.450624465942383	5	490	235	158	102	['Lie']
2.450624465942383	11	1	38	104	356	['Walk']
2.4886269569396973	5	490	235	158	102	['Lie']
2.4886269569396973	11	1	51	104	342	['Walk']
2.5159401893615723	5	490	235	158	102	['Lie']
2.5159401893615723	11	1	51	104	342	['Walk']
2.5551774501800537	5	490	235	158	102	['Lie']
2.5551774501800537	11	1	51	104	342	['Walk']
2.590953826904297	5	490	235	158	102	['Lie']
2.590953826904297	11	1	51	104	342	['Walk']
2.6266767978668213	5	490	235	158	102	['Lie']
2.6266767978668213	11	1	54	104	342	['Walk']
2.6672167778015137	5	490	235	158	102	['Lie']
2.6672167778015137	11	8	53	114	346	['Walk']
2.697383403778076	5	490	235	158	102	['Lie']
2.697383403778076	11	8	53	114	346	['Walk']
2.7269480228424072	5	490	235	158	102	['Lie']
2.7269480228424072	11	35	52	114	346	['Walk']
2.7598137855529785	5	490	235	158	102	['Lie']
2.7598137855529785	11	39	58	128	333	['Walk']
2.79388165473938	5	490	235	158	102	['Lie']
2.79388165473938	11	39	58	128	333	['Walk']
2.829519748687744	5	490	235	158	102	['Lie']
2.829519748687744	11	41	60	146	332	['Walk']
2.8649966716766357	5	490	235	158	102	['Lie']
2.8649966716766357	11	41	61	176	333	['Walk']
2.8989217281341553	5	490	235	158	102	['Lie']
2.8989217281341553	11	43	67	182	323	['Walk']
2.9306325912475586	5	490	235	158	102	['Lie']
2.9306325912475586	11	43	67	182	323	['Walk']
2.9664652347564697	5	490	235	158	102	['Lie']
2.9664652347564697	11	44	66	182	323	['Walk']
3.0014073848724365	5	490	235	158	102	['Lie']
3.0014073848724365	11	46	66	182	323	['Walk']
3.035262107849121	5	490	235	158	102	['Lie']
3.035262107849121	11	46	66	182	323	['Walk']
3.0718705654144287	5	490	235	158	102	['Lie']
3.0718705654144287	11	49	70	180	315	['Walk']
3.1028473377227783	5	490	235	158	102	['Lie']
3.1028473377227783	11	70	72	159	312	['Walk']
3.137115716934204	5	490	235	158	102	['Lie']
3.137115716934204	11	86	74	146	306	['Walk']
3.173872232437134	5	490	235	158	102	['Lie']
3.173872232437134	11	86	74	146	306	['Walk']
3.204679012298584	5	490	235	158	102	['Lie']
3.204679012298584	11	114	74	123	300	['Walk']
3.241957187652588	5	490	235	158	102	['Lie']
3.241957187652588	11	131	73	108	302	['Walk']
3.277480363845825	5	490	235	158	102	['Lie']
3.277480363845825	11	131	73	108	302	['Walk']
3.3126659393310547	5	491	232	151	109	['Lie']
3.3126659393310547	11	145	73	101	303	['Walk']
3.3447518348693848	5	491	232	151	109	['Lie']
3.3447518348693848	11	168	73	101	303	['Walk']
3.3776888847351074	5	491	232	151	109	['Lie']
3.3776888847351074	11	168	73	101	303	['Walk']
3.4156298637390137	5	491	232	151	109	['Lie']
3.4156298637390137	11	168	73	101	303	['Walk']
3.448709011077881	5	490	232	151	109	['Lie']
3.448709011077881	11	170	80	109	296	['Walk']
3.4846653938293457	5	490	232	151	109	['Lie']
3.4846653938293457	11	169	81	117	291	['Walk']
3.5180041790008545	5	490	232	151	109	['Lie']
3.5180041790008545	11	171	81	117	291	['Walk']
3.5519368648529053	5	490	232	151	109	['Lie']
3.5519368648529053	11	171	84	124	288	['Walk']
3.587252378463745	5	490	232	151	109	['Lie']
3.587252378463745	11	174	89	126	287	['Walk']
3.6195034980773926	5	490	232	151	109	['Lie']
3.6195034980773926	11	174	89	126	287	['Walk']
3.6549477577209473	5	490	232	151	109	['Lie']
3.6549477577209473	11	174	89	126	287	['Walk']
3.6884052753448486	5	490	232	151	109	['Lie']
3.6884052753448486	11	184	88	116	283	['Walk']
3.7242655754089355	5	490	232	151	109	['Lie']
3.7242655754089355	11	188	88	116	283	['Walk']
3.758232593536377	5	490	232	151	109	['Lie']
3.758232593536377	11	188	88	116	283	['Walk']
3.7915616035461426	5	490	232	151	109	['Lie']
3.7915616035461426	11	192	91	112	281	['Walk']
3.8324084281921387	5	490	232	151	109	['Lie']
3.8324084281921387	11	212	91	98	271	['Walk']
3.870969533920288	5	490	232	151	109	['Lie']
3.870969533920288	11	212	91	98	271	['Walk']
3.9024152755737305	5	490	232	151	109	['Lie']
3.9024152755737305	11	212	91	98	271	['Walk']
3.9326112270355225	5	490	232	151	109	['Lie']
3.9326112270355225	11	245	92	72	269	['Walk']
3.967357873916626	5	490	232	151	109	['Lie']
3.967357873916626	11	252	93	72	269	['Walk']
4.000722408294678	5	490	232	151	109	['Lie']
4.000722408294678	11	252	93	72	269	['Walk']
4.0353100299835205	5	490	232	151	109	['Lie']
4.0353100299835205	11	256	93	72	269	['Walk']
4.0709145069122314	5	490	232	151	109	['Lie']
4.0709145069122314	11	258	93	94	262	['Walk']
4.105818033218384	5	490	232	151	109	['Lie']
4.105818033218384	11	255	97	105	256	['Walk']
4.139799118041992	5	490	232	151	109	['Lie']
4.139799118041992	11	255	97	105	256	['Walk']
4.175685167312622	5	490	232	151	109	['Lie']
4.175685167312622	11	256	99	120	256	['Walk']
4.207563400268555	5	490	232	151	109	['Lie']
4.207563400268555	11	259	96	120	256	['Walk']
4.2431159019470215	5	490	232	151	109	['Lie']
4.2431159019470215	11	259	96	120	256	['Walk']
4.275481462478638	5	490	232	151	109	['Lie']
4.275481462478638	11	258	100	131	253	['Walk']
4.312137126922607	5	490	232	151	109	['Lie']
4.312137126922607	11	258	100	131	253	['Walk']
4.344962120056152	5	490	232	151	109	['Lie']
4.344962120056152	11	258	100	131	253	['Walk']
4.379124402999878	5	490	232	151	109	['Lie']
4.379124402999878	11	258	100	131	253	['Walk']
4.413162708282471	5	490	232	151	109	['Lie']
4.413162708282471	11	273	97	115	254	['Walk']
4.447455406188965	5	490	232	151	109	['Lie']
4.447455406188965	11	284	100	105	250	['Walk']
4.486201286315918	5	490	232	151	109	['Lie']
4.486201286315918	11	284	100	105	250	['Walk']
4.515263319015503	5	490	232	151	109	['Lie']
4.515263319015503	11	301	99	88	252	['Walk']
4.552926063537598	5	490	232	151	109	['Lie']
4.552926063537598	11	313	98	88	252	['Walk']
4.584115982055664	5	490	232	151	109	['Lie']
4.584115982055664	11	327	96	78	255	['Walk']
4.619977712631226	5	490	232	151	109	['Lie']
4.619977712631226	11	327	96	78	255	['Walk']
4.656282424926758	5	490	232	151	109	['Lie']
4.656282424926758	11	336	95	78	255	['Walk']
4.687912464141846	5	490	232	151	109	['Lie']
4.687912464141846	11	338	94	78	255	['Walk']
4.724681615829468	5	490	232	151	109	['Lie']
4.724681615829468	11	338	94	78	255	['Walk']
4.758121967315674	5	490	232	151	109	['Lie']
4.758121967315674	11	337	98	93	251	['Walk']
4.791538238525391	5	490	232	151	109	['Lie']
4.791538238525391	11	333	94	121	254	['Walk']
4.827247381210327	5	490	232	151	109	['Lie']
4.827247381210327	11	336	97	121	254	['Walk']
4.861705541610718	5	490	232	151	109	['Lie']
4.861705541610718	11	336	97	121	254	['Walk']
4.8994317054748535	5	490	232	151	109	['Lie']
4.8994317054748535	11	336	100	128	255	['Walk']
4.929089307785034	5	490	232	151	109	['Lie']
4.929089307785034	11	338	99	128	255	['Walk']
4.964695692062378	5	490	232	151	109	['Lie']
4.964695692062378	11	338	99	128	255	['Walk']
4.9996960163116455	5	490	232	151	109	['Lie']
4.9996960163116455	11	342	99	128	255	['Walk']
5.033345699310303	5	490	232	151	109	['Lie']
5.033345699310303	11	342	99	128	255	['Walk']
5.0743231773376465	5	490	232	151	109	['Lie']
5.0743231773376465	11	342	99	128	255	['Walk']
5.1399827003479	5	490	232	151	109	['Lie']
5.1399827003479	11	342	99	128	255	['Walk']
5.174952030181885	5	490	232	151	109	['Lie']
5.174952030181885	11	357	99	114	256	['Walk']
5.205508470535278	5	490	232	151	109	['Lie']
5.205508470535278	11	357	99	114	256	['Walk']
5.239620208740234	5	490	232	151	109	['Lie']
5.239620208740234	11	357	99	114	256	['Walk']
5.278788328170776	5	490	232	151	109	['Lie']
5.278788328170776	11	374	97	103	258	['Walk']
5.308629751205444	5	490	232	151	109	['Lie']
5.308629751205444	11	397	95	77	264	['Walk']
5.343199014663696	5	490	232	151	109	['Lie']
5.343199014663696	11	398	95	77	264	['Walk']
5.3783228397369385	5	490	232	151	109	['Lie']
5.3783228397369385	11	398	95	77	264	['Walk']
5.417783975601196	5	490	232	151	109	['Lie']
5.417783975601196	11	412	97	77	264	['Walk']
5.448641777038574	5	490	232	151	109	['Lie']
5.448641777038574	11	411	96	78	269	['Walk']
5.479883909225464	5	490	232	151	109	['Lie']
5.479883909225464	11	411	96	78	269	['Walk']
5.517648696899414	5	490	232	151	109	['Lie']
5.517648696899414	11	413	96	78	269	['Walk']
5.550395488739014	5	490	232	151	109	['Lie']
5.550395488739014	11	419	94	78	269	['Walk']
5.587880373001099	5	490	232	151	109	['Lie']
5.587880373001099	11	420	94	78	269	['Walk']
5.620096921920776	5	490	232	151	109	['Lie']
5.620096921920776	11	420	94	78	269	['Walk']
5.660810708999634	5	490	232	151	109	['Lie']
5.660810708999634	11	420	94	78	269	['Walk']
5.688924789428711	5	490	232	151	109	['Lie']
