Timestamp	Rect_id	Rect_x	Rect_y	Rect_W	Rect_H	Class
0.0
0.06826424598693848	8	461	237	179	109	['Lie']
0.10356450080871582	8	461	237	179	109	['Lie']
0.13698029518127441	8	461	237	179	109	['Lie']
0.17219901084899902	8	461	237	179	109	['Lie']
0.20664644241333008	8	461	237	179	109	['Lie']
0.2416367530822754	8	461	237	179	109	['Lie']
0.276674747467041	8	461	237	179	109	['Lie']
0.30954504013061523	8	461	237	179	109	['Lie']
0.34523439407348633	8	461	237	179	109	['Lie']
0.38011741638183594	8	464	236	179	109	['Lie']
0.4134409427642822	8	464	236	179	109	['Lie']
0.4495699405670166	8	457	239	183	101	['Lie']
0.48208069801330566	8	457	239	183	101	['Lie']
0.5220134258270264	8	457	239	183	101	['Lie']
0.5512259006500244	8	457	239	183	101	['Lie']
0.5857348442077637	8	457	239	183	101	['Lie']
0.6285264492034912	8	457	239	183	101	['Lie']
0.6669580936431885	8	457	239	183	101	['Lie']
0.6880655288696289	8	457	239	183	101	['Lie']
0.7238020896911621	8	457	239	183	101	['Lie']
0.7697262763977051	8	457	239	183	101	['Lie']
0.7986969947814941	8	457	239	183	101	['Lie']
0.827918529510498	8	457	239	183	101	['Lie']
0.8691682815551758	8	457	239	183	101	['Lie']
0.9033594131469727	8	457	239	183	101	['Lie']
0.9310529232025146	8	457	239	183	101	['Lie']
0.9713637828826904	8	457	239	183	101	['Lie']
1.0001702308654785	8	457	239	183	101	['Lie']
1.0392189025878906	8	457	239	183	101	['Lie']
1.0706803798675537	8	457	239	183	101	['Lie']
1.1056087017059326	8	457	239	183	101	['Lie']
1.1407856941223145	8	457	239	183	101	['Lie']
1.1760151386260986	8	457	239	183	101	['Lie']
1.2097947597503662	8	457	239	183	101	['Lie']
1.2472202777862549	8	457	239	183	101	['Lie']
1.2778427600860596	8	457	239	183	101	['Lie']
1.3099629878997803	8	457	239	183	101	['Lie']
1.344362735748291	8	457	239	183	101	['Lie']
1.378279209136963	8	457	239	183	101	['Lie']
1.4190995693206787	8	457	239	183	101	['Lie']
1.4472994804382324	8	457	239	183	101	['Lie']
1.4842255115509033	8	457	239	183	101	['Lie']
1.5173795223236084	8	457	239	183	101	['Lie']
1.5522267818450928	8	457	239	183	101	['Lie']
1.5849077701568604	8	457	239	183	101	['Lie']
1.620255708694458	8	457	239	183	101	['Lie']
1.6920769214630127	8	457	239	183	101	['Lie']
1.7258672714233398	8	457	239	183	101	['Lie']
1.7577011585235596	8	457	239	183	101	['Lie']
1.7912569046020508	8	457	239	183	101	['Lie']
1.826124668121338	8	457	239	183	101	['Lie']
1.8601970672607422	8	457	239	183	101	['Lie']
1.8995492458343506	8	457	239	183	101	['Lie']
1.9347445964813232	8	457	239	183	101	['Lie']
1.966318130493164	8	457	239	183	101	['Lie']
1.9977302551269531	8	457	239	183	101	['Lie']
2.033886194229126	8	457	239	183	101	['Lie']
2.0750112533569336	8	457	239	183	101	['Lie']
2.104355812072754	8	457	239	183	101	['Lie']
2.1360793113708496	8	457	239	183	101	['Lie']
2.17710280418396	8	457	239	183	101	['Lie']
2.2071967124938965	8	457	239	183	101	['Lie']
2.239150047302246	8	457	239	183	101	['Lie']
2.2757396697998047	8	457	239	183	101	['Lie']
2.3127589225769043	8	457	239	183	101	['Lie']
2.3441038131713867	8	457	239	183	101	['Lie']
2.378836154937744	8	457	239	183	101	['Lie']
2.4188239574432373	8	457	239	183	101	['Lie']
2.445371389389038	8	457	239	183	101	['Lie']
2.4858663082122803	8	457	239	183	101	['Lie']
2.5250446796417236	8	457	239	183	101	['Lie']
2.5529117584228516	8	457	239	183	101	['Lie']
2.5834968090057373	8	457	239	183	101	['Lie']
2.620020866394043	8	457	239	183	101	['Lie']
2.620020866394043	4	0	190	18	31	['Walk']
2.6542396545410156	8	457	239	183	101	['Lie']
2.6542396545410156	4	0	176	36	41	['Walk']
2.689690351486206	8	457	239	183	101	['Lie']
2.689690351486206	4	2	179	37	35	['Walk']
2.729412794113159	8	457	239	183	101	['Lie']
2.729412794113159	4	2	179	37	35	['Walk']
2.7590959072113037	8	457	239	183	101	['Lie']
2.7590959072113037	4	0	49	81	394	['Walk']
2.7934610843658447	8	457	239	183	101	['Lie']
2.7934610843658447	4	0	40	104	398	['Walk']
2.8245856761932373	8	457	239	183	101	['Lie']
2.8245856761932373	4	0	40	104	398	['Walk']
2.8619391918182373	8	457	239	183	101	['Lie']
2.8619391918182373	4	1	38	112	400	['Walk']
2.8955576419830322	8	457	239	183	101	['Lie']
2.8955576419830322	4	0	37	129	400	['Walk']
2.929553747177124	8	457	239	183	101	['Lie']
2.929553747177124	4	0	37	129	400	['Walk']
2.9656150341033936	8	457	239	183	101	['Lie']
2.9656150341033936	4	0	37	129	400	['Walk']
3.003248691558838	8	457	239	183	101	['Lie']
3.003248691558838	4	1	39	129	400	['Walk']
3.034205198287964	8	457	239	183	101	['Lie']
3.034205198287964	4	1	39	129	400	['Walk']
3.0680289268493652	8	457	239	183	101	['Lie']
3.0680289268493652	4	1	39	129	400	['Walk']
3.105595588684082	8	457	239	183	101	['Lie']
3.105595588684082	4	1	36	131	404	['Walk']
3.137568712234497	8	457	239	183	101	['Lie']
3.137568712234497	4	0	30	131	411	['Walk']
3.169933795928955	8	457	239	183	101	['Lie']
3.169933795928955	4	0	30	131	411	['Walk']
3.2062830924987793	8	457	239	183	101	['Lie']
3.2062830924987793	4	0	30	131	411	['Walk']
3.244774341583252	8	457	239	183	101	['Lie']
3.244774341583252	4	14	30	139	414	['Walk']
3.274346113204956	8	457	239	183	101	['Lie']
3.274346113204956	4	31	27	128	413	['Walk']
3.307619333267212	8	457	239	183	101	['Lie']
3.307619333267212	4	31	27	128	413	['Walk']
3.3441052436828613	8	457	239	183	101	['Lie']
3.3441052436828613	4	40	26	128	413	['Walk']
3.3795363903045654	8	457	239	183	101	['Lie']
3.3795363903045654	4	52	29	167	413	['Walk']
3.410966157913208	8	457	239	183	101	['Lie']
3.410966157913208	4	65	29	167	413	['Walk']
3.447108507156372	8	457	239	183	101	['Lie']
3.447108507156372	4	65	29	167	413	['Walk']
3.481518030166626	8	457	239	183	101	['Lie']
3.481518030166626	4	54	34	205	408	['Walk']
3.5196526050567627	8	457	239	183	101	['Lie']
3.5196526050567627	4	58	35	205	408	['Walk']
3.552204132080078	8	457	239	183	101	['Lie']
3.552204132080078	4	58	35	205	408	['Walk']
3.582927703857422	8	457	239	183	101	['Lie']
3.582927703857422	4	63	34	205	408	['Walk']
3.6194732189178467	8	457	239	183	101	['Lie']
3.6194732189178467	4	66	34	205	408	['Walk']
3.654057025909424	8	457	239	183	101	['Lie']
3.654057025909424	4	66	34	205	408	['Walk']
3.686060905456543	8	457	239	183	101	['Lie']
3.686060905456543	4	66	34	205	408	['Walk']
3.726778030395508	8	457	239	183	101	['Lie']
3.726778030395508	4	82	38	195	399	['Walk']
3.761579990386963	8	457	239	183	101	['Lie']
3.761579990386963	4	82	38	195	399	['Walk']
3.7936840057373047	8	457	239	183	101	['Lie']
3.7936840057373047	4	82	38	195	399	['Walk']
3.8271565437316895	8	457	239	183	101	['Lie']
3.8271565437316895	4	114	36	163	406	['Walk']
3.8599648475646973	8	457	239	183	101	['Lie']
3.8599648475646973	4	146	34	133	407	['Walk']
3.899818181991577	8	457	239	183	101	['Lie']
3.899818181991577	4	164	35	133	407	['Walk']
3.93284273147583	8	457	239	183	101	['Lie']
3.93284273147583	4	164	35	133	407	['Walk']
3.96379017829895	8	457	239	183	101	['Lie']
3.96379017829895	4	188	36	133	407	['Walk']
4.001726150512695	8	457	239	183	101	['Lie']
4.001726150512695	4	196	37	145	405	['Walk']
4.035547733306885	8	457	239	183	101	['Lie']
4.035547733306885	4	196	37	145	405	['Walk']
4.067144155502319	8	457	239	183	101	['Lie']
4.067144155502319	4	199	38	164	402	['Walk']
4.106177568435669	8	457	239	183	101	['Lie']
4.106177568435669	4	200	42	193	396	['Walk']
4.136289834976196	8	457	239	183	101	['Lie']
4.136289834976196	4	203	40	193	396	['Walk']
4.174023628234863	8	457	239	183	101	['Lie']
4.174023628234863	4	203	40	193	396	['Walk']
4.2058117389678955	8	457	239	183	101	['Lie']
4.2058117389678955	4	205	39	193	396	['Walk']
4.238356828689575	8	457	239	183	101	['Lie']
4.238356828689575	4	204	41	193	396	['Walk']
4.274699687957764	8	457	239	183	101	['Lie']
4.274699687957764	4	204	41	193	396	['Walk']
4.307684659957886	8	457	239	183	101	['Lie']
4.307684659957886	4	204	41	193	396	['Walk']
4.343446493148804	8	457	239	183	101	['Lie']
4.343446493148804	4	218	42	184	392	['Walk']
4.378648519515991	8	457	239	183	101	['Lie']
4.378648519515991	4	222	43	184	392	['Walk']
4.41385817527771	8	457	239	183	101	['Lie']
4.41385817527771	4	222	43	184	392	['Walk']
4.447024583816528	8	457	239	183	101	['Lie']
4.447024583816528	4	250	44	168	399	['Walk']
4.487295866012573	8	457	239	183	101	['Lie']
4.487295866012573	4	261	43	168	399	['Walk']
4.516873121261597	8	457	239	183	101	['Lie']
4.516873121261597	4	261	43	168	399	['Walk']
4.5549211502075195	8	457	239	183	101	['Lie']
4.5549211502075195	4	274	47	162	389	['Walk']
4.582625150680542	8	457	239	183	101	['Lie']
4.582625150680542	4	301	49	152	387	['Walk']
4.619764089584351	8	457	239	183	101	['Lie']
4.619764089584351	4	304	54	160	380	['Walk']
4.657280445098877	8	457	239	183	101	['Lie']
4.657280445098877	4	304	54	160	380	['Walk']
4.695877313613892	8	457	239	183	101	['Lie']
4.695877313613892	4	312	63	158	372	['Walk']
4.723315715789795	8	457	239	183	101	['Lie']
4.723315715789795	4	316	68	164	368	['Walk']
4.755876541137695	8	457	239	183	101	['Lie']
4.755876541137695	4	316	68	164	368	['Walk']
4.787585020065308	8	457	239	183	101	['Lie']
4.787585020065308	4	307	73	177	364	['Walk']
4.824915885925293	8	457	239	183	101	['Lie']
4.824915885925293	4	321	85	184	349	['Walk']
4.85793924331665	8	457	239	183	101	['Lie']
4.85793924331665	4	322	90	186	346	['Walk']
4.8943727016448975	8	457	239	183	101	['Lie']
4.8943727016448975	4	322	90	186	346	['Walk']
4.926507949829102	8	457	239	183	101	['Lie']
4.926507949829102	4	326	100	196	339	['Stand']
4.962273597717285	8	457	239	183	101	['Lie']
4.962273597717285	4	326	100	196	339	['Stand']
5.011026620864868	8	457	239	183	101	['Lie']
5.011026620864868	4	326	100	196	339	['Stand']
5.031090259552002	8	457	239	183	101	['Lie']
5.031090259552002	4	325	110	203	322	['Stand']
5.069838762283325	8	457	239	183	101	['Lie']
5.069838762283325	4	319	114	215	323	['Stand']
5.100543737411499	8	457	239	183	101	['Lie']
5.100543737411499	4	319	114	215	323	['Stand']
5.134772777557373	8	457	239	183	101	['Lie']
5.134772777557373	4	319	114	215	323	['Stand']
5.175760984420776	8	457	239	183	101	['Lie']
5.175760984420776	4	319	114	215	323	['Stand']
5.203797817230225	8	457	239	183	101	['Lie']
5.203797817230225	4	319	114	215	323	['Stand']
5.237671852111816	8	457	239	183	101	['Lie']
5.237671852111816	4	319	114	215	323	['Stand']
5.274833917617798	8	457	239	183	101	['Lie']
5.274833917617798	4	319	114	215	323	['Stand']
5.306664228439331	8	457	239	183	101	['Lie']
5.306664228439331	4	319	114	215	323	['Stand']
5.347520112991333	8	457	239	183	101	['Lie']
5.347520112991333	4	319	114	215	323	['Stand']
5.379342079162598	8	457	239	183	101	['Lie']
5.379342079162598	4	319	114	215	323	['Stand']
5.410608530044556	8	457	239	183	101	['Lie']
5.410608530044556	4	319	114	215	323	['Stand']
5.444608688354492	8	457	239	183	101	['Lie']
5.444608688354492	4	319	114	215	323	['Stand']
5.477832317352295	8	457	239	183	101	['Lie']
5.477832317352295	4	319	114	215	323	['Stand']
5.518402338027954	8	457	239	183	101	['Lie']
5.518402338027954	4	318	123	217	313	['Stand']
5.54998517036438	8	457	239	183	101	['Lie']
5.54998517036438	4	318	123	217	313	['Stand']
5.583799839019775	8	457	239	183	101	['Lie']
5.583799839019775	4	320	123	217	313	['Stand']
5.6217169761657715	8	457	239	183	101	['Lie']
5.6217169761657715	4	320	123	217	313	['Stand']
5.654344320297241	8	457	239	183	101	['Lie']
5.654344320297241	4	320	123	217	313	['Stand']
5.6906418800354	8	457	239	183	101	['Lie']
5.6906418800354	4	320	123	217	313	['Stand']
5.7224955558776855	8	457	239	183	101	['Lie']
5.7224955558776855	4	320	123	217	313	['Stand']
5.7551774978637695	8	457	239	183	101	['Lie']
5.7551774978637695	4	320	123	217	313	['Stand']
5.789324760437012	8	457	239	183	101	['Lie']
5.789324760437012	4	320	123	217	313	['Stand']
5.823931694030762	8	457	239	183	101	['Lie']
5.823931694030762	4	320	123	217	313	['Stand']
5.859497785568237	8	457	239	183	101	['Lie']
5.859497785568237	4	320	123	217	313	['Stand']
5.893968343734741	8	458	237	183	101	['Lie']
5.893968343734741	4	320	123	217	313	['Stand']
5.928168773651123	8	458	237	183	101	['Lie']
5.928168773651123	4	320	123	217	313	['Stand']
5.963824510574341	8	458	237	183	101	['Lie']
5.963824510574341	4	320	123	217	313	['Stand']
5.998762130737305	8	458	237	183	101	['Lie']
5.998762130737305	4	320	123	217	313	['Stand']
6.030541896820068	8	458	237	183	101	['Lie']
6.030541896820068	4	320	123	217	313	['Stand']
6.06660008430481	8	458	237	183	101	['Lie']
6.06660008430481	4	320	123	217	313	['Stand']
6.098957300186157	8	458	237	183	101	['Lie']
6.098957300186157	4	320	123	217	313	['Stand']
6.135624170303345	8	458	237	183	101	['Lie']
