Timestamp	Rect_id	Rect_x	Rect_y	Rect_W	Rect_H	Class	Points	Frame_id
0.07500000111758709	-1	6.627016129032259	0.07812499999999911	0.24395161290322598	0.2864583333333339	Clear	[(6.7338577950586744, 0.20573779849562543), (6.7328959959473371, 0.23511774403183747)]	25296
0.10000000149011612	-1	6.272177419354839	-0.10416666666666696	0.24395161290322598	0.234375	Clear	[(6.3909389569707038, 0.02788575377131941)]	25297
0.1750000026077032	-1	6.671370967741935	-8.881784197001252e-16	0.310483870967742	0.46875	Clear	[(6.8687950586975184, 0.20986050146931326), (6.7119088800589548, 0.23438485831009434)]	25300
0.22500000335276127	-1	6.737903225806451	0.026041666666666075	0.26612903225806583	0.41666666666666696	Clear	[(6.8657961986443405, 0.20976887808133646)]	25302
0.27500000409781933	-1	6.272177419354839	-0.13020833333333393	0.310483870967742	0.3125	Clear	[(6.4259389480458129, 0.028038470162399055)]	25304
0.4250000063329935	-1	6.538306451612903	-8.881784197001252e-16	0.48790322580645196	0.4427083333333339	Clear	[(6.8807890690659592, 0.21022695133556193), (6.7298980407690037, 0.23501305320360208)]	25310
0.45000000670552254	-1	6.737903225806451	0.10416666666666607	0.35483870967741993	0.20833333333333304	Clear	[(6.8887857114645961, 0.21047127066224264), (6.8878017839482855, 0.24052716955009582)]	25311
0.47500000707805157	-1	6.227822580645161	-0.20833333333333393	0.26612903225806583	0.390625	Clear	[(6.3550000190734846, -1.5388242946556827e-07), (6.3549395247259444, 0.027728676492027027)]	25312
0.5750000085681677	-1	6.338709677419355	-0.13020833333333393	0.2217741935483879	0.3125	Clear	[(6.4419385897473465, 0.028108281824178682)]	25316
0.6000000089406967	-1	6.272177419354839	-0.2343750000000009	0.26612903225806406	0.4427083333333339	Clear	[(6.4029389266631629, 0.027938113557942349)]	25317
0.6750000100582838	-1	6.604838709677419	0.05208333333333304	0.24395161290322598	0.390625	Clear	[(6.7378561162579933, 0.20585995815896577), (6.7368937460651308, 0.23525734844418311)]	25320
0.7000000104308128	-1	6.272177419354839	-0.18229166666666696	0.2883064516129039	0.36458333333333304	Clear	[(6.4219387992041206, 0.02802101620666593)]	25321
0.875000013038516	-1	6.338709677419355	-0.13020833333333393	0.2217741935483879	0.3125	Clear	[(6.456938313446611, 0.028173730517169138)]	25328
0.9500000141561031	-1	6.604838709677419	0.13020833333333304	0.310483870967742	0.20833333333333304	Clear	[(6.7508500643873317, 0.20625695886246417), (6.7498858382646079, 0.23571104198260009)]	25331
0.9750000145286322	-1	6.272177419354839	-0.18229166666666696	0.2883064516129039	0.390625	Clear	[(6.4139389783533538, 0.027986110375776117)]	25332
1.0000000149011612	-1	3.411290322580645	-0.9895833333333339	0.399193548387097	0.36458333333333304	Clear	[(3.6074136631196074, -0.79974444030718628)]	25333
1.0500000156462193	-1	3.943548387096774	-0.963541666666667	0.33266129032258096	0.36458333333333304	Clear	[(4.1473747381291819, -0.80616808152711728)]	25335
1.0750000160187483	-1	6.560483870967743	-0.026041666666666963	0.33266129032258007	0.46875	Clear	[(6.7388555774041334, 0.2058904944343293), (6.7378930644579089, 0.23529224538692825)]	25336
1.1250000167638063	-1	6.250000000000001	-0.18229166666666696	0.310483870967742	0.3385416666666661	Clear	[(6.4019390086608947, 0.027933750589153178)]	25338
1.1500000171363354	-1	6.538306451612903	0.05208333333333304	0.2883064516129039	0.390625	Clear	[(6.7238627069825148, 0.20543242118010382), (6.7229023354728756, 0.23476875796302105)]	25339
1.2000000178813934	-1	6.250000000000001	-0.1562500000000009	0.35483870967741815	0.3645833333333339	Clear	[(6.4219387992041206, 0.02802101620666593)]	25341
1.2250000182539225	-1	6.227822580645161	-0.18229166666666696	0.310483870967742	0.390625	Clear	[(6.4109387475139297, 0.027973019388832163)]	25342
1.2750000189989805	-1	6.227822580645161	-0.10416666666666696	0.2883064516129039	0.36458333333333304	Clear	[(6.4009390906586257, 0.027929387620364003)]	25344
1.2750000189989805	-1	6.671370967741935	0.05208333333333304	0.33266129032258185	0.390625	Clear	[(6.8817890068268568, 0.21025750217281167)]	25344
1.3250000197440386	-1	6.227822580645161	-0.2343750000000009	0.310483870967742	0.390625	Clear	[(6.393000125885008, -1.5480257875566392e-07)]	25346
1.3750000204890966	-1	6.715725806451613	0.026041666666666075	0.2883064516129039	0.36458333333333304	Clear	[(6.8767912244813987, 0.21010480623410777)]	25348
1.4500000216066837	-1	6.227822580645161	-0.1562500000000009	0.26612903225806583	0.33854166666666696	Clear	[(6.3699392484252089, 0.027794125185017483)]	25351
